company,company_code,method,dimension,mae,rmse,hellinger,max_error,max_error_cat,naics_group,size_bucket,region,minority_share,urbanicity,signed_AIAN,signed_Asian,signed_Black,signed_Female,signed_Hispanic,signed_Male,signed_NHOPI,signed_Not Hispanic,signed_Two+,signed_White
CUSTOM MECHANICAL SYSTEMS  CORP.,EV9902,M6 IPF+Occ,hispanic,12.44,12.44,0.2037,12.44,Hispanic,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,,-12.44,,,12.44,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M1 Baseline (60/40),race,3.83,5.408,0.2436,11.06,White,Construction (23),1-99,Midwest,Low (<25%),Urban,-0.44,1.76,6.05,,,,0.04,,3.64,-11.06
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M1 Baseline (60/40),gender,18.62,18.62,0.1789,18.62,Male,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,18.62,,-18.62,,,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M1 Baseline (60/40),hispanic,16.04,16.04,0.2893,16.04,Not Hispanic,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,,16.04,,,-16.04,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M2 Three-Layer (50/30/20),race,4.21,5.843,0.256,12.09,White,Construction (23),1-99,Midwest,Low (<25%),Urban,-0.54,2.41,5.71,,,,0.04,,4.47,-12.09
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M2 Three-Layer (50/30/20),gender,22.55,22.55,0.2093,22.55,Male,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,22.55,,-22.55,,,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M2 Three-Layer (50/30/20),hispanic,14.7,14.7,0.2764,14.7,Not Hispanic,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,,14.7,,,-14.7,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M3 IPF,race,0.39,0.566,0.0893,1.17,AIAN,Construction (23),1-99,Midwest,Low (<25%),Urban,-1.17,0.01,0.48,,,,0.0,,0.13,0.55
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M3 IPF,gender,3.01,3.01,0.036,3.01,Male,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,3.01,,-3.01,,,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M3 IPF,hispanic,2.52,2.52,0.1126,2.52,Hispanic,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,,2.52,,,-2.52,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M4 Occ-Weighted,race,3.61,5.104,0.2364,10.41,White,Construction (23),1-99,Midwest,Low (<25%),Urban,-0.42,1.38,5.55,,,,0.03,,3.88,-10.41
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M4 Occ-Weighted,gender,14.65,14.65,0.1466,14.65,Male,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,14.65,,-14.65,,,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M4 Occ-Weighted,hispanic,17.21,17.21,0.3002,17.21,Hispanic,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,,17.21,,,-17.21,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M5 Variable-Weight,race,4.27,6.043,0.2578,12.35,White,Construction (23),1-99,Midwest,Low (<25%),Urban,-0.48,2.53,7.07,,,,0.06,,3.16,-12.35
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M5 Variable-Weight,gender,26.57,26.57,0.2392,26.57,Male,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,26.57,,-26.57,,,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M5 Variable-Weight,hispanic,13.7,13.7,0.2665,13.7,Not Hispanic,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,,13.7,,,-13.7,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M6 IPF+Occ,race,0.39,0.566,0.0893,1.17,AIAN,Construction (23),1-99,Midwest,Low (<25%),Urban,-1.17,0.01,0.48,,,,0.0,,0.13,0.55
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M6 IPF+Occ,gender,3.01,3.01,0.036,3.01,Male,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,3.01,,-3.01,,,,
JAYHAWK FIRE SPRINKLER  INC.,DK7170,M6 IPF+Occ,hispanic,2.52,2.52,0.1126,2.52,Hispanic,Construction (23),1-99,Midwest,Low (<25%),Urban,,,,,2.52,,,-2.52,,
VISUAL SOUND INC,T52248,M1 Baseline (60/40),race,3.6,5.326,0.1503,10.8,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.15,2.23,6.78,,,,0.02,,1.61,-10.8
VISUAL SOUND INC,T52248,M1 Baseline (60/40),gender,2.99,2.99,0.0235,2.99,Male,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,-2.99,,2.99,,,,
VISUAL SOUND INC,T52248,M1 Baseline (60/40),hispanic,4.47,4.47,0.0777,4.47,Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,4.47,,,-4.47,,
VISUAL SOUND INC,T52248,M2 Three-Layer (50/30/20),race,4.64,6.83,0.1781,13.9,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.15,2.9,8.54,,,,0.03,,2.3,-13.9
VISUAL SOUND INC,T52248,M2 Three-Layer (50/30/20),gender,1.09,1.09,0.0084,1.09,Female,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,1.09,,-1.09,,,,
VISUAL SOUND INC,T52248,M2 Three-Layer (50/30/20),hispanic,4.02,4.02,0.0713,4.02,Not Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,4.02,,,-4.02,,
VISUAL SOUND INC,T52248,M3 IPF,race,1.44,2.232,0.0884,4.3,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.0,0.02,-3.18,,,,0.0,,-1.14,4.3
VISUAL SOUND INC,T52248,M3 IPF,gender,19.29,19.29,0.1746,19.29,Male,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,-19.29,,19.29,,,,
VISUAL SOUND INC,T52248,M3 IPF,hispanic,1.9,1.9,0.0605,1.9,Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-1.9,,,1.9,,
VISUAL SOUND INC,T52248,M4 Occ-Weighted,race,2.98,4.343,0.1317,8.93,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.14,1.74,5.2,,,,0.02,,1.83,-8.93
VISUAL SOUND INC,T52248,M4 Occ-Weighted,gender,7.3,7.3,0.0589,7.3,Male,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,-7.3,,7.3,,,,
VISUAL SOUND INC,T52248,M4 Occ-Weighted,hispanic,4.71,4.71,0.081,4.71,Not Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,4.71,,,-4.71,,
VISUAL SOUND INC,T52248,M5 Variable-Weight,race,4.85,7.326,0.1861,14.53,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.18,3.21,9.96,,,,0.04,,1.15,-14.53
VISUAL SOUND INC,T52248,M5 Variable-Weight,gender,5.63,5.63,0.0425,5.63,Female,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,5.63,,-5.63,,,,
VISUAL SOUND INC,T52248,M5 Variable-Weight,hispanic,4.01,4.01,0.0712,4.01,Not Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,4.01,,,-4.01,,
VISUAL SOUND INC,T52248,M6 IPF+Occ,race,1.44,2.232,0.0884,4.3,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.0,0.02,-3.18,,,,0.0,,-1.14,4.3
VISUAL SOUND INC,T52248,M6 IPF+Occ,gender,19.29,19.29,0.1746,19.29,Male,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,-19.29,,19.29,,,,
VISUAL SOUND INC,T52248,M6 IPF+Occ,hispanic,1.9,1.9,0.0605,1.9,Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-1.9,,,1.9,,
RADIUS SYSTEMS  LLC,HA3072,M1 Baseline (60/40),race,4.57,7.052,0.2027,13.73,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.15,0.64,10.07,,,,0.02,,2.83,-13.73
RADIUS SYSTEMS  LLC,HA3072,M1 Baseline (60/40),gender,7.93,7.93,0.067,7.93,Female,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,7.93,,-7.93,,,,
RADIUS SYSTEMS  LLC,HA3072,M1 Baseline (60/40),hispanic,1.85,1.85,0.0245,1.85,Not Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-1.85,,,1.85,,
RADIUS SYSTEMS  LLC,HA3072,M2 Three-Layer (50/30/20),race,5.61,8.537,0.2288,16.83,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.15,1.31,11.83,,,,0.03,,3.52,-16.83
RADIUS SYSTEMS  LLC,HA3072,M2 Three-Layer (50/30/20),gender,12.01,12.01,0.0988,12.01,Female,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,12.01,,-12.01,,,,
RADIUS SYSTEMS  LLC,HA3072,M2 Three-Layer (50/30/20),hispanic,2.3,2.3,0.0309,2.3,Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-2.3,,,2.3,,
RADIUS SYSTEMS  LLC,HA3072,M3 IPF,race,0.52,0.852,0.0819,1.57,Asian,Construction (23),1-99,Northeast,Low (<25%),Urban,0.0,-1.57,0.11,,,,0.0,,0.08,1.37
RADIUS SYSTEMS  LLC,HA3072,M3 IPF,gender,8.37,8.37,0.0844,8.37,Male,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,-8.37,,8.37,,,,
RADIUS SYSTEMS  LLC,HA3072,M3 IPF,hispanic,8.22,8.22,0.1623,8.22,Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-8.22,,,8.22,,
RADIUS SYSTEMS  LLC,HA3072,M4 Occ-Weighted,race,3.95,6.084,0.1906,11.86,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.14,0.15,8.49,,,,0.02,,3.05,-11.86
RADIUS SYSTEMS  LLC,HA3072,M4 Occ-Weighted,gender,3.62,3.62,0.0316,3.62,Female,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,3.62,,-3.62,,,,
RADIUS SYSTEMS  LLC,HA3072,M4 Occ-Weighted,hispanic,1.61,1.61,0.0211,1.61,Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-1.61,,,1.61,,
RADIUS SYSTEMS  LLC,HA3072,M5 Variable-Weight,race,5.82,9.025,0.2286,17.46,White,Construction (23),1-99,Northeast,Low (<25%),Urban,0.18,1.62,13.25,,,,0.04,,2.37,-17.46
RADIUS SYSTEMS  LLC,HA3072,M5 Variable-Weight,gender,16.55,16.55,0.1328,16.55,Female,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,16.55,,-16.55,,,,
RADIUS SYSTEMS  LLC,HA3072,M5 Variable-Weight,hispanic,2.31,2.31,0.031,2.31,Not Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-2.31,,,2.31,,
RADIUS SYSTEMS  LLC,HA3072,M6 IPF+Occ,race,0.52,0.852,0.0819,1.57,Asian,Construction (23),1-99,Northeast,Low (<25%),Urban,0.0,-1.57,0.11,,,,0.0,,0.08,1.37
RADIUS SYSTEMS  LLC,HA3072,M6 IPF+Occ,gender,8.37,8.37,0.0844,8.37,Male,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,-8.37,,8.37,,,,
RADIUS SYSTEMS  LLC,HA3072,M6 IPF+Occ,hispanic,8.22,8.22,0.1623,8.22,Hispanic,Construction (23),1-99,Northeast,Low (<25%),Urban,,,,,-8.22,,,8.22,,
THERMA SERVICES LLC,BQ0360,M1 Baseline (60/40),race,3.49,4.481,0.1408,8.77,Asian,Construction (23),1k-9999,West,Medium (25-50%),Urban,-0.08,8.77,1.72,,,,-3.39,,-1.97,-5.02
THERMA SERVICES LLC,BQ0360,M1 Baseline (60/40),gender,18.25,18.25,0.1874,18.25,Female,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,18.25,,-18.25,,,,
THERMA SERVICES LLC,BQ0360,M1 Baseline (60/40),hispanic,10.77,10.77,0.0794,10.77,Hispanic,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,,10.77,,,-10.77,,
THERMA SERVICES LLC,BQ0360,M2 Three-Layer (50/30/20),race,4.76,6.894,0.1635,12.45,Asian,Construction (23),1k-9999,West,Medium (25-50%),Urban,-0.1,12.45,1.24,,,,-3.38,,0.61,-10.81
THERMA SERVICES LLC,BQ0360,M2 Three-Layer (50/30/20),gender,22.45,22.45,0.2207,22.45,Female,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,22.45,,-22.45,,,,
THERMA SERVICES LLC,BQ0360,M2 Three-Layer (50/30/20),hispanic,8.09,8.09,0.0601,8.09,Hispanic,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,,8.09,,,-8.09,,
THERMA SERVICES LLC,BQ0360,M3 IPF,race,7.55,10.563,0.2619,22.64,White,Construction (23),1k-9999,West,Medium (25-50%),Urban,-0.83,-5.05,-2.61,,,,-3.61,,-10.53,22.64
THERMA SERVICES LLC,BQ0360,M3 IPF,gender,2.68,2.68,0.0361,2.68,Female,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,2.68,,-2.68,,,,
THERMA SERVICES LLC,BQ0360,M3 IPF,hispanic,5.43,5.43,0.0428,5.43,Hispanic,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,,-5.43,,,5.43,,
THERMA SERVICES LLC,BQ0360,M4 Occ-Weighted,race,2.42,2.986,0.1262,5.46,Asian,Construction (23),1k-9999,West,Medium (25-50%),Urban,-0.11,5.46,1.81,,,,-3.45,,-0.91,-2.77
THERMA SERVICES LLC,BQ0360,M4 Occ-Weighted,gender,14.77,14.77,0.1582,14.77,Female,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,14.77,,-14.77,,,,
THERMA SERVICES LLC,BQ0360,M4 Occ-Weighted,hispanic,14.0,14.0,0.1025,14.0,Hispanic,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,,14.0,,,-14.0,,
THERMA SERVICES LLC,BQ0360,M5 Variable-Weight,race,5.64,7.722,0.182,15.39,Asian,Construction (23),1k-9999,West,Medium (25-50%),Urban,0.0,15.39,1.54,,,,-3.29,,-4.09,-9.54
THERMA SERVICES LLC,BQ0360,M5 Variable-Weight,gender,25.2,25.2,0.2416,25.2,Female,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,25.2,,-25.2,,,,
THERMA SERVICES LLC,BQ0360,M5 Variable-Weight,hispanic,4.3,4.3,0.0324,4.3,Hispanic,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,,4.3,,,-4.3,,
THERMA SERVICES LLC,BQ0360,M6 IPF+Occ,race,7.55,10.563,0.2619,22.64,White,Construction (23),1k-9999,West,Medium (25-50%),Urban,-0.83,-5.05,-2.61,,,,-3.61,,-10.53,22.64
THERMA SERVICES LLC,BQ0360,M6 IPF+Occ,gender,2.68,2.68,0.0361,2.68,Female,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,2.68,,-2.68,,,,
THERMA SERVICES LLC,BQ0360,M6 IPF+Occ,hispanic,5.43,5.43,0.0428,5.43,Hispanic,Construction (23),1k-9999,West,Medium (25-50%),Urban,,,,,-5.43,,,5.43,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M1 Baseline (60/40),race,12.42,16.07,0.3428,28.01,Asian,Finance/Insurance (52),10000+,West,High (>50%),Urban,0.12,-28.01,-6.7,,,,-2.54,,15.08,22.05
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M1 Baseline (60/40),gender,17.37,17.37,0.1303,17.37,Female,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,-17.37,,17.37,,,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M1 Baseline (60/40),hispanic,5.56,5.56,0.0412,5.56,Hispanic,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,,-5.56,,,5.56,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M2 Three-Layer (50/30/20),race,12.29,15.708,0.3594,27.39,Asian,Finance/Insurance (52),10000+,West,High (>50%),Urban,0.19,-27.39,-6.94,,,,-2.53,,19.63,17.04
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M2 Three-Layer (50/30/20),gender,18.49,18.49,0.1383,18.49,Female,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,-18.49,,18.49,,,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M2 Three-Layer (50/30/20),hispanic,2.53,2.53,0.0186,2.53,Hispanic,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,,-2.53,,,2.53,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M3 IPF,race,17.77,26.631,0.4573,52.38,White,Finance/Insurance (52),10000+,West,High (>50%),Urban,-0.53,-36.19,-13.91,,,,-2.69,,0.94,52.38
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M3 IPF,gender,12.71,12.71,0.0968,12.71,Female,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,-12.71,,12.71,,,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M3 IPF,hispanic,17.98,17.98,0.1416,17.98,Not Hispanic,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,,-17.98,,,17.98,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M4 Occ-Weighted,race,12.72,16.435,0.3603,28.89,Asian,Finance/Insurance (52),10000+,West,High (>50%),Urban,0.01,-28.89,-6.69,,,,-2.58,,17.22,20.93
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M4 Occ-Weighted,gender,16.1,16.1,0.1213,16.1,Female,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,-16.1,,16.1,,,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M4 Occ-Weighted,hispanic,6.81,6.81,0.0507,6.81,Not Hispanic,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,,-6.81,,,6.81,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M5 Variable-Weight,race,12.88,16.641,0.3688,29.33,Asian,Finance/Insurance (52),10000+,West,High (>50%),Urban,-0.04,-29.33,-6.68,,,,-2.59,,18.29,20.38
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M5 Variable-Weight,gender,15.47,15.47,0.1168,15.47,Female,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,-15.47,,15.47,,,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M5 Variable-Weight,hispanic,7.43,7.43,0.0555,7.43,Hispanic,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,,-7.43,,,7.43,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M6 IPF+Occ,race,17.77,26.631,0.4573,52.38,White,Finance/Insurance (52),10000+,West,High (>50%),Urban,-0.53,-36.19,-13.91,,,,-2.69,,0.94,52.38
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M6 IPF+Occ,gender,12.71,12.71,0.0968,12.71,Female,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,-12.71,,12.71,,,,
SO CALIFORNIA PERMANENTE MEDICAL GR,N11890,M6 IPF+Occ,hispanic,17.98,17.98,0.1416,17.98,Not Hispanic,Finance/Insurance (52),10000+,West,High (>50%),Urban,,,,,-17.98,,,17.98,,
HABIB AMERICAN BANK,CB6134,M1 Baseline (60/40),race,25.51,40.761,0.6204,76.52,Asian,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,0.38,-76.52,7.52,,,,0.07,,5.06,63.49
HABIB AMERICAN BANK,CB6134,M1 Baseline (60/40),gender,12.72,12.72,0.0905,12.72,Female,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,12.72,,-12.72,,,,
HABIB AMERICAN BANK,CB6134,M1 Baseline (60/40),hispanic,6.75,6.75,0.0806,6.75,Not Hispanic,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,,6.75,,,-6.75,,
HABIB AMERICAN BANK,CB6134,M2 Three-Layer (50/30/20),race,25.27,39.529,0.6175,75.81,Asian,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,0.4,-75.81,7.65,,,,0.06,,8.56,59.13
HABIB AMERICAN BANK,CB6134,M2 Three-Layer (50/30/20),gender,11.3,11.3,0.0803,11.3,Female,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,11.3,,-11.3,,,,
HABIB AMERICAN BANK,CB6134,M2 Three-Layer (50/30/20),hispanic,9.11,9.11,0.1043,9.11,Hispanic,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,,9.11,,,-9.11,,
HABIB AMERICAN BANK,CB6134,M3 IPF,race,28.41,48.545,0.7532,84.93,White,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,0.0,-83.2,-2.03,,,,0.0,,0.3,84.93
HABIB AMERICAN BANK,CB6134,M3 IPF,gender,20.1,20.1,0.145,20.1,Male,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,20.1,,-20.1,,,,
HABIB AMERICAN BANK,CB6134,M3 IPF,hispanic,4.17,4.17,0.0728,4.17,Not Hispanic,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,,-4.17,,,4.17,,
HABIB AMERICAN BANK,CB6134,M4 Occ-Weighted,race,25.96,41.644,0.639,77.87,Asian,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,0.33,-77.87,6.67,,,,0.05,,5.5,65.32
HABIB AMERICAN BANK,CB6134,M4 Occ-Weighted,gender,14.56,14.56,0.1039,14.56,Female,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,14.56,,-14.56,,,,
HABIB AMERICAN BANK,CB6134,M4 Occ-Weighted,hispanic,5.91,5.91,0.0718,5.91,Hispanic,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,,5.91,,,-5.91,,
HABIB AMERICAN BANK,CB6134,M5 Variable-Weight,race,26.18,42.088,0.6491,78.55,Asian,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,0.31,-78.55,6.24,,,,0.04,,5.72,66.23
HABIB AMERICAN BANK,CB6134,M5 Variable-Weight,gender,15.47,15.47,0.1106,15.47,Female,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,15.47,,-15.47,,,,
HABIB AMERICAN BANK,CB6134,M5 Variable-Weight,hispanic,5.49,5.49,0.0673,5.49,Hispanic,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,,5.49,,,-5.49,,
HABIB AMERICAN BANK,CB6134,M6 IPF+Occ,race,28.41,48.545,0.7532,84.93,White,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,0.0,-83.2,-2.03,,,,0.0,,0.3,84.93
HABIB AMERICAN BANK,CB6134,M6 IPF+Occ,gender,20.1,20.1,0.145,20.1,Male,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,20.1,,-20.1,,,,
HABIB AMERICAN BANK,CB6134,M6 IPF+Occ,hispanic,4.17,4.17,0.0728,4.17,Not Hispanic,Finance/Insurance (52),100-999,Northeast,High (>50%),Urban,,,,,-4.17,,,4.17,,
HIGHMARK HEALTH,6427,M1 Baseline (60/40),race,1.73,2.403,0.1111,4.45,Asian,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,-0.11,-4.45,1.9,,,,-0.07,,3.3,-0.57
HIGHMARK HEALTH,6427,M1 Baseline (60/40),gender,6.11,6.11,0.0444,6.11,Female,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,-6.11,,6.11,,,,
HIGHMARK HEALTH,6427,M1 Baseline (60/40),hispanic,1.94,1.94,0.0426,1.94,Hispanic,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,,1.94,,,-1.94,,
HIGHMARK HEALTH,6427,M2 Three-Layer (50/30/20),race,1.93,2.471,0.1082,4.07,Asian,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,-0.11,-4.07,2.26,,,,-0.07,,3.54,-1.55
HIGHMARK HEALTH,6427,M2 Three-Layer (50/30/20),gender,7.29,7.29,0.0528,7.29,Female,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,-7.29,,7.29,,,,
HIGHMARK HEALTH,6427,M2 Three-Layer (50/30/20),hispanic,1.71,1.71,0.0383,1.71,Hispanic,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,,1.71,,,-1.71,,
HIGHMARK HEALTH,6427,M3 IPF,race,5.03,7.34,0.2209,15.09,White,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,-0.2,-6.32,-7.37,,,,-0.09,,-1.1,15.09
HIGHMARK HEALTH,6427,M3 IPF,gender,0.31,0.31,0.0023,0.31,Female,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,-0.31,,0.31,,,,
HIGHMARK HEALTH,6427,M3 IPF,hispanic,1.66,1.66,0.0701,1.66,Hispanic,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,,-1.66,,,1.66,,
HIGHMARK HEALTH,6427,M4 Occ-Weighted,race,1.92,2.632,0.1226,4.75,Asian,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,-0.12,-4.75,1.98,,,,-0.08,,3.79,-0.83
HIGHMARK HEALTH,6427,M4 Occ-Weighted,gender,4.86,4.86,0.0354,4.86,Female,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,-4.86,,4.86,,,,
HIGHMARK HEALTH,6427,M4 Occ-Weighted,hispanic,2.15,2.15,0.0465,2.15,Not Hispanic,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,,2.15,,,-2.15,,
HIGHMARK HEALTH,6427,M5 Variable-Weight,race,2.02,2.751,0.1283,4.9,Asian,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,-0.12,-4.9,2.03,,,,-0.08,,4.04,-0.96
HIGHMARK HEALTH,6427,M5 Variable-Weight,gender,4.24,4.24,0.0309,4.24,Female,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,-4.24,,4.24,,,,
HIGHMARK HEALTH,6427,M5 Variable-Weight,hispanic,2.26,2.26,0.0485,2.26,Not Hispanic,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,,2.26,,,-2.26,,
HIGHMARK HEALTH,6427,M6 IPF+Occ,race,5.03,7.34,0.2209,15.09,White,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,-0.2,-6.32,-7.37,,,,-0.09,,-1.1,15.09
HIGHMARK HEALTH,6427,M6 IPF+Occ,gender,0.31,0.31,0.0023,0.31,Female,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,-0.31,,0.31,,,,
HIGHMARK HEALTH,6427,M6 IPF+Occ,hispanic,1.66,1.66,0.0701,1.66,Hispanic,Finance/Insurance (52),10000+,Northeast,Low (<25%),Urban,,,,,-1.66,,,1.66,,
PENNIAN BANK,P00959,M1 Baseline (60/40),race,2.14,3.154,0.1587,6.42,White,Finance/Insurance (52),100-999,Northeast,Low (<25%),Rural,0.1,0.71,3.87,,,,0.0,,1.73,-6.42
PENNIAN BANK,P00959,M1 Baseline (60/40),gender,23.1,23.1,0.1849,23.1,Female,Finance/Insurance (52),100-999,Northeast,Low (<25%),Rural,,,,-23.1,,23.1,,,,
PENNIAN BANK,P00959,M1 Baseline (60/40),hispanic,3.2,3.2,0.0609,3.2,Not Hispanic,Finance/Insurance (52),100-999,Northeast,Low (<25%),Rural,,,,,3.2,,,-3.2,,
