company,company_code,method,dimension,mae,rmse,hellinger,max_error,max_error_cat,naics_group,size_bucket,region,minority_share,urbanicity,signed_AIAN,signed_Asian,signed_Black,signed_Female,signed_Hispanic,signed_Male,signed_NHOPI,signed_Not Hispanic,signed_Two+,signed_White
NBT BANCORP,C04496,M1b Learned-Wt,race,2.18,3.08,0.0942,6.52,White,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,0.15,1.58,2.83,,,,0.01,,1.97,-6.52
NBT BANCORP,C04496,M1b Learned-Wt,gender,15.16,15.16,0.1112,15.16,Female,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,-15.16,,15.16,,,,
NBT BANCORP,C04496,M1b Learned-Wt,hispanic,3.29,3.29,0.0702,3.29,Hispanic,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,,3.29,,,-3.29,,
NBT BANCORP,C04496,M2b Workplace-Tract,race,2.83,4.103,0.1213,8.45,White,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,0.07,0.8,3.92,,,,-0.02,,3.69,-8.45
NBT BANCORP,C04496,M2b Workplace-Tract,gender,11.2,11.2,0.083,11.2,Female,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,-11.2,,11.2,,,,
NBT BANCORP,C04496,M2b Workplace-Tract,hispanic,4.79,4.79,0.0936,4.79,Hispanic,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,,4.79,,,-4.79,,
NBT BANCORP,C04496,M3b Damp-IPF,race,2.2,3.124,0.0971,6.54,White,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,0.12,1.28,3.16,,,,-0.05,,2.04,-6.54
NBT BANCORP,C04496,M3b Damp-IPF,gender,2.41,2.41,0.0184,2.41,Female,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,-2.41,,2.41,,,,
NBT BANCORP,C04496,M3b Damp-IPF,hispanic,1.14,1.14,0.047,1.14,Not Hispanic,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,,-1.14,,,1.14,,
NBT BANCORP,C04496,M4b State-Occ,race,6.36,9.049,0.217,19.04,White,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,0.12,3.91,7.84,,,,-0.03,,7.21,-19.04
NBT BANCORP,C04496,M4b State-Occ,gender,14.27,14.27,0.1049,14.27,Female,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,-14.27,,14.27,,,,
NBT BANCORP,C04496,M4b State-Occ,hispanic,9.14,9.14,0.1493,9.14,Hispanic,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,,9.14,,,-9.14,,
NBT BANCORP,C04496,M5b Min-Adapt,race,3.82,5.579,0.1526,11.43,White,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,0.1,0.98,5.92,,,,-0.03,,4.48,-11.43
NBT BANCORP,C04496,M5b Min-Adapt,gender,6.51,6.51,0.0489,6.51,Female,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,-6.51,,6.51,,,,
NBT BANCORP,C04496,M5b Min-Adapt,hispanic,6.69,6.69,0.1196,6.69,Hispanic,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,,6.69,,,-6.69,,
NBT BANCORP,C04496,M7 Hybrid,race,2.18,3.08,0.0942,6.52,White,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,0.15,1.58,2.83,,,,0.01,,1.97,-6.52
NBT BANCORP,C04496,M7 Hybrid,gender,2.41,2.41,0.0184,2.41,Female,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,-2.41,,2.41,,,,
NBT BANCORP,C04496,M7 Hybrid,hispanic,3.29,3.29,0.0702,3.29,Hispanic,Finance/Insurance (52),1k-9999,Northeast,Low (<25%),Rural,,,,,3.29,,,-3.29,,
PEOPLES BANK,AF0661,M1 Baseline (60/40),race,2.98,4.405,0.2138,8.92,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.22,0.38,5.22,,,,0.04,,3.07,-8.92
PEOPLES BANK,AF0661,M1 Baseline (60/40),gender,23.08,23.08,0.1929,23.08,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-23.08,,23.08,,,,
PEOPLES BANK,AF0661,M1 Baseline (60/40),hispanic,0.38,0.38,0.0081,0.38,Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.38,,,0.38,,
PEOPLES BANK,AF0661,M2 Three-Layer (50/30/20),race,2.81,4.13,0.2077,8.43,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.2,0.33,4.4,,,,0.08,,3.43,-8.43
PEOPLES BANK,AF0661,M2 Three-Layer (50/30/20),gender,25.31,25.31,0.209,25.31,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-25.31,,25.31,,,,
PEOPLES BANK,AF0661,M2 Three-Layer (50/30/20),hispanic,0.43,0.43,0.0093,0.43,Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.43,,,0.43,,
PEOPLES BANK,AF0661,M3 IPF,race,0.07,0.109,0.0332,0.21,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.0,0.0,0.15,,,,0.0,,0.07,-0.21
PEOPLES BANK,AF0661,M3 IPF,gender,13.78,13.78,0.1226,13.78,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-13.78,,13.78,,,,
PEOPLES BANK,AF0661,M3 IPF,hispanic,2.92,2.92,0.1041,2.92,Not Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-2.92,,,2.92,,
PEOPLES BANK,AF0661,M4 Occ-Weighted,race,3.22,4.806,0.2225,9.66,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.17,0.28,5.82,,,,0.03,,3.36,-9.66
PEOPLES BANK,AF0661,M4 Occ-Weighted,gender,21.18,21.18,0.1789,21.18,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-21.18,,21.18,,,,
PEOPLES BANK,AF0661,M4 Occ-Weighted,hispanic,0.3,0.3,0.0064,0.3,Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.3,,,0.3,,
PEOPLES BANK,AF0661,M5 Variable-Weight,race,3.34,5.008,0.2269,10.03,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.15,0.23,6.12,,,,0.02,,3.51,-10.03
PEOPLES BANK,AF0661,M5 Variable-Weight,gender,20.23,20.235,0.1719,20.24,Female,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-20.24,,20.23,,,,
PEOPLES BANK,AF0661,M5 Variable-Weight,hispanic,0.26,0.265,0.0055,0.27,Not Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.26,,,0.27,,
PEOPLES BANK,AF0661,M1b Learned-Wt,race,2.24,3.216,0.1847,6.7,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.36,0.66,3.43,,,,0.06,,2.2,-6.7
PEOPLES BANK,AF0661,M1b Learned-Wt,gender,28.76,28.76,0.2335,28.76,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-28.76,,28.76,,,,
PEOPLES BANK,AF0661,M1b Learned-Wt,hispanic,0.62,0.62,0.0136,0.62,Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.62,,,0.62,,
PEOPLES BANK,AF0661,M2b Workplace-Tract,race,2.81,4.13,0.2077,8.43,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.2,0.33,4.4,,,,0.08,,3.43,-8.43
PEOPLES BANK,AF0661,M2b Workplace-Tract,gender,25.31,25.31,0.209,25.31,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-25.31,,25.31,,,,
PEOPLES BANK,AF0661,M2b Workplace-Tract,hispanic,0.43,0.43,0.0093,0.43,Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.43,,,0.43,,
PEOPLES BANK,AF0661,M3b Damp-IPF,race,2.05,3.075,0.1769,6.15,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.13,0.0,3.61,,,,0.0,,2.42,-6.15
PEOPLES BANK,AF0661,M3b Damp-IPF,gender,13.78,13.78,0.1226,13.78,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-13.78,,13.78,,,,
PEOPLES BANK,AF0661,M3b Damp-IPF,hispanic,2.92,2.92,0.1041,2.92,Not Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-2.92,,,2.92,,
PEOPLES BANK,AF0661,M4b State-Occ,race,4.02,5.969,0.2495,12.05,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.23,0.51,7.15,,,,0.03,,4.14,-12.05
PEOPLES BANK,AF0661,M4b State-Occ,gender,25.4,25.4,0.2096,25.4,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-25.4,,25.4,,,,
PEOPLES BANK,AF0661,M4b State-Occ,hispanic,0.42,0.42,0.009,0.42,Not Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.42,,,0.42,,
PEOPLES BANK,AF0661,M5b Min-Adapt,race,3.34,5.008,0.2269,10.03,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.15,0.23,6.12,,,,0.02,,3.51,-10.03
PEOPLES BANK,AF0661,M5b Min-Adapt,gender,20.23,20.235,0.1719,20.24,Female,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-20.24,,20.23,,,,
PEOPLES BANK,AF0661,M5b Min-Adapt,hispanic,0.26,0.265,0.0055,0.27,Not Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.26,,,0.27,,
PEOPLES BANK,AF0661,M7 Hybrid,race,2.24,3.216,0.1847,6.7,White,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,0.36,0.66,3.43,,,,0.06,,2.2,-6.7
PEOPLES BANK,AF0661,M7 Hybrid,gender,13.78,13.78,0.1226,13.78,Male,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,-13.78,,13.78,,,,
PEOPLES BANK,AF0661,M7 Hybrid,hispanic,0.62,0.62,0.0136,0.62,Hispanic,Finance/Insurance (52),1-99,Midwest,Low (<25%),Rural,,,,,-0.62,,,0.62,,
BANK OF MISSOURI THE,L30448,M1 Baseline (60/40),race,2.11,3.185,0.1035,6.33,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.16,0.11,4.14,,,,0.03,,1.9,-6.33
BANK OF MISSOURI THE,L30448,M1 Baseline (60/40),gender,15.52,15.52,0.1181,15.52,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-15.52,,15.52,,,,
BANK OF MISSOURI THE,L30448,M1 Baseline (60/40),hispanic,1.95,1.95,0.0523,1.95,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.95,,,-1.95,,
BANK OF MISSOURI THE,L30448,M2 Three-Layer (50/30/20),race,1.88,2.79,0.0937,5.64,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.13,0.18,3.26,,,,0.02,,2.05,-5.64
BANK OF MISSOURI THE,L30448,M2 Three-Layer (50/30/20),gender,16.92,16.92,0.1282,16.92,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-16.92,,16.92,,,,
BANK OF MISSOURI THE,L30448,M2 Three-Layer (50/30/20),hispanic,1.86,1.86,0.0504,1.86,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.86,,,-1.86,,
BANK OF MISSOURI THE,L30448,M3 IPF,race,0.78,1.152,0.0817,2.35,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.0,-0.19,-1.26,,,,0.0,,-0.9,2.35
BANK OF MISSOURI THE,L30448,M3 IPF,gender,10.09,10.09,0.0785,10.09,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-10.09,,10.09,,,,
BANK OF MISSOURI THE,L30448,M3 IPF,hispanic,0.84,0.84,0.0471,0.84,Not Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,-0.84,,,0.84,,
BANK OF MISSOURI THE,L30448,M4 Occ-Weighted,race,2.36,3.57,0.1123,7.06,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.13,0.03,4.64,,,,0.02,,2.25,-7.06
BANK OF MISSOURI THE,L30448,M4 Occ-Weighted,gender,12.78,12.78,0.0983,12.78,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-12.78,,12.78,,,,
BANK OF MISSOURI THE,L30448,M4 Occ-Weighted,hispanic,1.96,1.96,0.0525,1.96,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.96,,,-1.96,,
BANK OF MISSOURI THE,L30448,M5 Variable-Weight,race,2.48,3.759,0.1166,7.42,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.11,-0.01,4.88,,,,0.02,,2.43,-7.42
BANK OF MISSOURI THE,L30448,M5 Variable-Weight,gender,11.41,11.41,0.0883,11.41,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-11.41,,11.41,,,,
BANK OF MISSOURI THE,L30448,M5 Variable-Weight,hispanic,1.97,1.97,0.0527,1.97,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.97,,,-1.97,,
BANK OF MISSOURI THE,L30448,M1b Learned-Wt,race,1.38,2.046,0.0786,4.14,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.26,0.33,2.66,,,,0.05,,0.85,-4.14
BANK OF MISSOURI THE,L30448,M1b Learned-Wt,gender,23.76,23.76,0.1766,23.76,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-23.76,,23.76,,,,
BANK OF MISSOURI THE,L30448,M1b Learned-Wt,hispanic,1.93,1.93,0.0519,1.93,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.93,,,-1.93,,
BANK OF MISSOURI THE,L30448,M2b Workplace-Tract,race,1.88,2.79,0.0937,5.64,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.13,0.18,3.26,,,,0.02,,2.05,-5.64
BANK OF MISSOURI THE,L30448,M2b Workplace-Tract,gender,16.92,16.92,0.1282,16.92,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-16.92,,16.92,,,,
BANK OF MISSOURI THE,L30448,M2b Workplace-Tract,hispanic,1.86,1.86,0.0504,1.86,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.86,,,-1.86,,
BANK OF MISSOURI THE,L30448,M3b Damp-IPF,race,1.36,2.066,0.0816,3.89,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.11,-0.19,3.11,,,,0.0,,0.87,-3.89
BANK OF MISSOURI THE,L30448,M3b Damp-IPF,gender,10.09,10.09,0.0785,10.09,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-10.09,,10.09,,,,
BANK OF MISSOURI THE,L30448,M3b Damp-IPF,hispanic,0.84,0.84,0.0471,0.84,Not Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,-0.84,,,0.84,,
BANK OF MISSOURI THE,L30448,M4b State-Occ,race,3.15,4.728,0.1382,9.45,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.19,0.26,5.96,,,,0.02,,3.03,-9.45
BANK OF MISSOURI THE,L30448,M4b State-Occ,gender,16.99,16.99,0.1287,16.99,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-16.99,,16.99,,,,
BANK OF MISSOURI THE,L30448,M4b State-Occ,hispanic,1.84,1.84,0.0499,1.84,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.84,,,-1.84,,
BANK OF MISSOURI THE,L30448,M5b Min-Adapt,race,2.48,3.759,0.1166,7.42,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.11,-0.01,4.88,,,,0.02,,2.43,-7.42
BANK OF MISSOURI THE,L30448,M5b Min-Adapt,gender,11.41,11.41,0.0883,11.41,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-11.41,,11.41,,,,
BANK OF MISSOURI THE,L30448,M5b Min-Adapt,hispanic,1.97,1.97,0.0527,1.97,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.97,,,-1.97,,
BANK OF MISSOURI THE,L30448,M7 Hybrid,race,1.38,2.046,0.0786,4.14,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.26,0.33,2.66,,,,0.05,,0.85,-4.14
BANK OF MISSOURI THE,L30448,M7 Hybrid,gender,10.09,10.09,0.0785,10.09,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-10.09,,10.09,,,,
BANK OF MISSOURI THE,L30448,M7 Hybrid,hispanic,1.93,1.93,0.0519,1.93,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,1.93,,,-1.93,,
STATE BANK OF COCHRAN,FX5201,M1 Baseline (60/40),race,7.11,10.425,0.2253,18.5,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.69,-1.15,16.92,,,,0.02,,4.4,-18.5
STATE BANK OF COCHRAN,FX5201,M1 Baseline (60/40),gender,11.63,11.63,0.0915,11.63,Male,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-11.63,,11.63,,,,
STATE BANK OF COCHRAN,FX5201,M1 Baseline (60/40),hispanic,5.11,5.11,0.1609,5.11,Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,5.11,,,-5.11,,
STATE BANK OF COCHRAN,FX5201,M2 Three-Layer (50/30/20),race,6.82,9.979,0.2197,17.6,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.74,-1.13,16.32,,,,0.01,,4.13,-17.6
STATE BANK OF COCHRAN,FX5201,M2 Three-Layer (50/30/20),gender,14.24,14.24,0.1107,14.24,Female,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-14.24,,14.24,,,,
STATE BANK OF COCHRAN,FX5201,M2 Three-Layer (50/30/20),hispanic,4.84,4.84,0.1565,4.84,Not Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,4.84,,,-4.84,,
STATE BANK OF COCHRAN,FX5201,M3 IPF,race,1.26,1.685,0.1375,3.1,Black,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.89,-1.88,3.1,,,,0.0,,0.1,0.56
STATE BANK OF COCHRAN,FX5201,M3 IPF,gender,0.35,0.35,0.0029,0.35,Male,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-0.35,,0.35,,,,
STATE BANK OF COCHRAN,FX5201,M3 IPF,hispanic,0.22,0.22,0.0332,0.22,Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,0.22,,,-0.22,,
STATE BANK OF COCHRAN,FX5201,M4 Occ-Weighted,race,7.6,11.1,0.2384,19.83,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.72,-1.27,17.79,,,,0.01,,5.0,-19.83
STATE BANK OF COCHRAN,FX5201,M4 Occ-Weighted,gender,10.27,10.27,0.0813,10.27,Female,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-10.27,,10.27,,,,
STATE BANK OF COCHRAN,FX5201,M4 Occ-Weighted,hispanic,5.45,5.45,0.1662,5.45,Not Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,5.45,,,-5.45,,
STATE BANK OF COCHRAN,FX5201,M5 Variable-Weight,race,7.84,11.436,0.2448,20.49,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.73,-1.32,18.22,,,,0.01,,5.3,-20.49
STATE BANK OF COCHRAN,FX5201,M5 Variable-Weight,gender,9.58,9.585,0.0762,9.59,Male,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-9.58,,9.59,,,,
STATE BANK OF COCHRAN,FX5201,M5 Variable-Weight,hispanic,5.62,5.62,0.1688,5.62,Not Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,5.62,,,-5.62,,
STATE BANK OF COCHRAN,FX5201,M1b Learned-Wt,race,5.65,8.422,0.1838,14.52,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.62,-0.81,14.31,,,,0.03,,2.59,-14.52
STATE BANK OF COCHRAN,FX5201,M1b Learned-Wt,gender,15.71,15.71,0.1214,15.71,Female,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-15.71,,15.71,,,,
STATE BANK OF COCHRAN,FX5201,M1b Learned-Wt,hispanic,4.07,4.07,0.1434,4.07,Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,4.07,,,-4.07,,
STATE BANK OF COCHRAN,FX5201,M2b Workplace-Tract,race,6.82,9.979,0.2197,17.6,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.74,-1.13,16.32,,,,0.01,,4.13,-17.6
STATE BANK OF COCHRAN,FX5201,M2b Workplace-Tract,gender,14.24,14.24,0.1107,14.24,Female,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-14.24,,14.24,,,,
STATE BANK OF COCHRAN,FX5201,M2b Workplace-Tract,hispanic,4.84,4.84,0.1565,4.84,Not Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,4.84,,,-4.84,,
STATE BANK OF COCHRAN,FX5201,M3b Damp-IPF,race,6.27,9.423,0.1961,16.45,Black,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.7,-1.24,16.45,,,,0.0,,2.36,-15.88
STATE BANK OF COCHRAN,FX5201,M3b Damp-IPF,gender,0.35,0.35,0.0029,0.35,Male,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-0.35,,0.35,,,,
STATE BANK OF COCHRAN,FX5201,M3b Damp-IPF,hispanic,0.22,0.22,0.0332,0.22,Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,0.22,,,-0.22,,
STATE BANK OF COCHRAN,FX5201,M4b State-Occ,race,7.26,10.425,0.242,19.37,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.7,-0.7,15.17,,,,0.01,,6.59,-19.37
STATE BANK OF COCHRAN,FX5201,M4b State-Occ,gender,16.71,16.71,0.1286,16.71,Female,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-16.71,,16.71,,,,
STATE BANK OF COCHRAN,FX5201,M4b State-Occ,hispanic,6.19,6.19,0.1773,6.19,Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,6.19,,,-6.19,,
STATE BANK OF COCHRAN,FX5201,M5b Min-Adapt,race,7.84,11.436,0.2448,20.49,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.73,-1.32,18.22,,,,0.01,,5.3,-20.49
STATE BANK OF COCHRAN,FX5201,M5b Min-Adapt,gender,9.58,9.585,0.0762,9.59,Male,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-9.58,,9.59,,,,
STATE BANK OF COCHRAN,FX5201,M5b Min-Adapt,hispanic,5.62,5.62,0.1688,5.62,Not Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,5.62,,,-5.62,,
STATE BANK OF COCHRAN,FX5201,M7 Hybrid,race,5.65,8.422,0.1838,14.52,White,Finance/Insurance (52),1-99,South,Low (<25%),Rural,-1.62,-0.81,14.31,,,,0.03,,2.59,-14.52
STATE BANK OF COCHRAN,FX5201,M7 Hybrid,gender,0.35,0.35,0.0029,0.35,Male,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,-0.35,,0.35,,,,
STATE BANK OF COCHRAN,FX5201,M7 Hybrid,hispanic,4.07,4.07,0.1434,4.07,Hispanic,Finance/Insurance (52),1-99,South,Low (<25%),Rural,,,,,4.07,,,-4.07,,
OHNWARD BANCSHARES INC,A27286,M1 Baseline (60/40),race,1.4,1.798,0.1042,2.9,Black,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.08,-1.33,2.9,,,,0.28,,0.95,-2.87
OHNWARD BANCSHARES INC,A27286,M1 Baseline (60/40),gender,8.42,8.42,0.0632,8.42,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-8.42,,8.42,,,,
OHNWARD BANCSHARES INC,A27286,M1 Baseline (60/40),hispanic,0.39,0.39,0.0105,0.39,Not Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,-0.39,,,0.39,,
OHNWARD BANCSHARES INC,A27286,M2 Three-Layer (50/30/20),race,1.26,1.556,0.0989,2.47,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.09,-1.31,2.37,,,,0.35,,0.98,-2.47
OHNWARD BANCSHARES INC,A27286,M2 Three-Layer (50/30/20),gender,10.71,10.71,0.0798,10.71,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-10.71,,10.71,,,,
OHNWARD BANCSHARES INC,A27286,M2 Three-Layer (50/30/20),hispanic,0.36,0.36,0.0096,0.36,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,-0.36,,,0.36,,
OHNWARD BANCSHARES INC,A27286,M3 IPF,race,1.03,1.49,0.1135,3.1,White,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.0,-1.61,-0.72,,,,0.0,,-0.78,3.1
OHNWARD BANCSHARES INC,A27286,M3 IPF,gender,0.32,0.32,0.0025,0.32,Male,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,0.32,,-0.32,,,,
OHNWARD BANCSHARES INC,A27286,M3 IPF,hispanic,1.94,1.94,0.0873,1.94,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,-1.94,,,1.94,,
OHNWARD BANCSHARES INC,A27286,M4 Occ-Weighted,race,1.55,2.018,0.111,3.29,Black,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.07,-1.4,3.29,,,,0.21,,1.08,-3.23
OHNWARD BANCSHARES INC,A27286,M4 Occ-Weighted,gender,6.76,6.76,0.0511,6.76,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-6.76,,6.76,,,,
OHNWARD BANCSHARES INC,A27286,M4 Occ-Weighted,hispanic,0.38,0.375,0.0102,0.38,Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,-0.38,,,0.37,,
OHNWARD BANCSHARES INC,A27286,M5 Variable-Weight,race,1.62,2.128,0.1146,3.48,Black,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,0.06,-1.44,3.48,,,,0.17,,1.15,-3.41
OHNWARD BANCSHARES INC,A27286,M5 Variable-Weight,gender,5.93,5.93,0.0449,5.93,Female,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,-5.93,,5.93,,,,
OHNWARD BANCSHARES INC,A27286,M5 Variable-Weight,hispanic,0.37,0.37,0.0099,0.37,Not Hispanic,Finance/Insurance (52),100-999,Midwest,Low (<25%),Rural,,,,,-0.37,,,0.37,,
